,date,open,high,low,close,volume,average,barCount
349,2011-09-09,1.3885,1.393675,1.36275,1.365675,-1,-1.0,-1
350,2011-09-12,1.359625,1.369475,1.34995,1.367825,-1,-1.0,-1
351,2011-09-13,1.3669,1.373925,1.355825,1.367825,-1,-1.0,-1
352,2011-09-14,1.36795,1.37835,1.359175,1.3755,-1,-1.0,-1
353,2011-09-15,1.37455,1.393675,1.370375,1.387725,-1,-1.0,-1
354,2011-09-16,1.388375,1.389325,1.375425,1.37955,-1,-1.0,-1
355,2011-09-19,1.370775,1.372075,1.3587,1.3685,-1,-1.0,-1
356,2011-09-20,1.36855,1.37445,1.35935,1.370175,-1,-1.0,-1
357,2011-09-21,1.370525,1.379825,1.35635,1.35725,-1,-1.0,-1
358,2011-09-22,1.356125,1.360075,1.3386,1.346425,-1,-1.0,-1
359,2011-09-23,1.34585,1.356725,1.341875,1.35005,-1,-1.0,-1
360,2011-09-26,1.352425,1.355075,1.336325,1.353275,-1,-1.0,-1
361,2011-09-27,1.35425,1.366825,1.347975,1.358325,-1,-1.0,-1
362,2011-09-28,1.35925,1.369,1.353325,1.3542,-1,-1.0,-1
363,2011-09-29,1.353925,1.367875,1.351975,1.3597,-1,-1.0,-1
364,2011-09-30,1.3593,1.3601,1.3384,1.3388,-1,-1.0,-1
365,2011-10-03,1.335325,1.338125,1.316775,1.317675,-1,-1.0,-1
366,2011-10-04,1.31705,1.336925,1.314575,1.334925,-1,-1.0,-1
367,2011-10-05,1.33465,1.3384,1.32605,1.3348,-1,-1.0,-1
368,2011-10-06,1.33465,1.34505,1.324225,1.34375,-1,-1.0,-1
369,2011-10-07,1.34365,1.352475,1.336175,1.33775,-1,-1.0,-1
370,2011-10-10,1.33965,1.36985,1.3378,1.36425,-1,-1.0,-1
371,2011-10-11,1.36425,1.368375,1.35655,1.36395,-1,-1.0,-1
372,2011-10-12,1.3644,1.383325,1.3583,1.379175,-1,-1.0,-1
373,2011-10-13,1.3786,1.382625,1.368525,1.377725,-1,-1.0,-1
374,2011-10-14,1.377625,1.389425,1.37235,1.388225,-1,-1.0,-1
375,2011-10-17,1.38705,1.39145,1.372575,1.37375,-1,-1.0,-1
376,2011-10-18,1.37375,1.381775,1.3653,1.3752,-1,-1.0,-1
377,2011-10-19,1.373625,1.3869,1.37255,1.376025,-1,-1.0,-1
378,2011-10-20,1.3759,1.3843,1.365675,1.377975,-1,-1.0,-1
379,2011-10-21,1.377625,1.390125,1.370425,1.389625,-1,-1.0,-1
380,2011-10-24,1.386575,1.395625,1.382275,1.3929,-1,-1.0,-1
381,2011-10-25,1.393,1.396025,1.384925,1.390775,-1,-1.0,-1
382,2011-10-26,1.390675,1.397525,1.379925,1.39065,-1,-1.0,-1
383,2011-10-27,1.390675,1.4247,1.38645,1.418875,-1,-1.0,-1
384,2011-10-28,1.41935,1.42005,1.4134,1.414775,-1,-1.0,-1
385,2011-10-31,1.415225,1.41705,1.382875,1.38575,-1,-1.0,-1
386,2011-11-01,1.38555,1.387125,1.360875,1.370375,-1,-1.0,-1
387,2011-11-02,1.369675,1.382775,1.363675,1.374725,-1,-1.0,-1
388,2011-11-03,1.374575,1.385525,1.365675,1.382275,-1,-1.0,-1
389,2011-11-04,1.381425,1.387225,1.371125,1.37915,-1,-1.0,-1
390,2011-11-07,1.38135,1.383075,1.368175,1.377625,-1,-1.0,-1
391,2011-11-08,1.376975,1.384725,1.372475,1.383375,-1,-1.0,-1
392,2011-11-09,1.38325,1.385875,1.352375,1.35425,-1,-1.0,-1
393,2011-11-10,1.35425,1.3653,1.34845,1.360625,-1,-1.0,-1
394,2011-11-11,1.3607,1.379475,1.35785,1.37495,-1,-1.0,-1
395,2011-11-14,1.379825,1.38015,1.359175,1.363325,-1,-1.0,-1
396,2011-11-15,1.363275,1.364075,1.34965,1.35395,-1,-1.0,-1
397,2011-11-16,1.35325,1.355725,1.342925,1.34635,-1,-1.0,-1
398,2011-11-17,1.34525,1.354025,1.3422,1.3458,-1,-1.0,-1
399,2011-11-18,1.346175,1.361425,1.344725,1.352475,-1,-1.0,-1
400,2011-11-21,1.352125,1.354075,1.343025,1.348925,-1,-1.0,-1
401,2011-11-22,1.34875,1.35685,1.346925,1.350525,-1,-1.0,-1
402,2011-11-23,1.350875,1.353125,1.332075,1.33425,-1,-1.0,-1
403,2011-11-24,1.334825,1.34115,1.331675,1.334675,-1,-1.0,-1
404,2011-11-25,1.334875,1.335175,1.321225,1.32385,-1,-1.0,-1
405,2011-11-28,1.3294,1.339875,1.3273,1.33195,-1,-1.0,-1
406,2011-11-29,1.33125,1.344425,1.3286,1.33165,-1,-1.0,-1
407,2011-11-30,1.330925,1.353225,1.32595,1.3446,-1,-1.0,-1
408,2011-12-01,1.344125,1.352125,1.34175,1.346175,-1,-1.0,-1
409,2011-12-02,1.3463,1.354875,1.336325,1.339225,-1,-1.0,-1
410,2011-12-05,1.34175,1.348675,1.337525,1.3401,-1,-1.0,-1
411,2011-12-06,1.340025,1.342775,1.333375,1.3401,-1,-1.0,-1
412,2011-12-07,1.3403,1.345325,1.335125,1.341175,-1,-1.0,-1
413,2011-12-08,1.341475,1.34595,1.328925,1.334075,-1,-1.0,-1
414,2011-12-09,1.33445,1.3434,1.328175,1.3387,-1,-1.0,-1
415,2011-12-12,1.337675,1.337725,1.316325,1.318775,-1,-1.0,-1
416,2011-12-13,1.318325,1.323675,1.300925,1.303675,-1,-1.0,-1
417,2011-12-14,1.303475,1.30645,1.294625,1.298275,-1,-1.0,-1
418,2011-12-15,1.298575,1.304975,1.295725,1.301575,-1,-1.0,-1
419,2011-12-16,1.301375,1.308425,1.299575,1.30455,-1,-1.0,-1
420,2011-12-19,1.303775,1.304375,1.298325,1.299825,-1,-1.0,-1
421,2011-12-20,1.299825,1.313175,1.299425,1.308225,-1,-1.0,-1
422,2011-12-21,1.30755,1.319725,1.302525,1.30475,-1,-1.0,-1
423,2011-12-22,1.304875,1.311925,1.301775,1.305125,-1,-1.0,-1
424,2011-12-23,1.305175,1.309575,1.302625,1.304575,-1,-1.0,-1
425,2011-12-26,1.304325,1.30825,1.304325,1.306125,-1,-1.0,-1
426,2011-12-27,1.305825,1.308375,1.304325,1.307075,-1,-1.0,-1
427,2011-12-28,1.307,1.308025,1.2912,1.294125,-1,-1.0,-1
428,2011-12-29,1.29405,1.296475,1.285825,1.29615,-1,-1.0,-1
429,2011-12-30,1.295875,1.299875,1.290425,1.29595,-1,-1.0,-1
430,2012-01-02,1.294675,1.296975,1.291775,1.293475,-1,-1.0,-1
431,2012-01-03,1.2933,1.307675,1.293275,1.30495,-1,-1.0,-1
432,2012-01-04,1.30535,1.307275,1.289825,1.2943,-1,-1.0,-1
433,2012-01-05,1.29445,1.294675,1.277125,1.27885,-1,-1.0,-1
434,2012-01-06,1.2787,1.281275,1.269775,1.271675,-1,-1.0,-1
435,2012-01-09,1.27025,1.27855,1.266675,1.276475,-1,-1.0,-1
436,2012-01-10,1.2762,1.281825,1.274325,1.277775,-1,-1.0,-1
437,2012-01-11,1.277625,1.278975,1.266325,1.270675,-1,-1.0,-1
438,2012-01-12,1.2711,1.284525,1.269925,1.28145,-1,-1.0,-1
439,2012-01-13,1.281625,1.287825,1.262425,1.267975,-1,-1.0,-1
440,2012-01-16,1.264075,1.268775,1.262625,1.266675,-1,-1.0,-1
441,2012-01-17,1.26655,1.280875,1.264975,1.273675,-1,-1.0,-1
442,2012-01-18,1.27395,1.286825,1.27345,1.286375,-1,-1.0,-1
443,2012-01-19,1.28565,1.297125,1.283925,1.296825,-1,-1.0,-1
444,2012-01-20,1.296,1.298625,1.288725,1.2931,-1,-1.0,-1
445,2012-01-23,1.287875,1.305275,1.287625,1.30145,-1,-1.0,-1
446,2012-01-24,1.30225,1.306275,1.295375,1.303575,-1,-1.0,-1
447,2012-01-25,1.303525,1.312075,1.293125,1.31065,-1,-1.0,-1
448,2012-01-26,1.310525,1.318425,1.309075,1.310875,-1,-1.0,-1
449,2012-01-27,1.3105,1.323425,1.307775,1.32205,-1,-1.0,-1
450,2012-01-30,1.321625,1.32215,1.307675,1.31435,-1,-1.0,-1
451,2012-01-31,1.31415,1.321325,1.304225,1.308375,-1,-1.0,-1
452,2012-02-01,1.30805,1.321825,1.302625,1.316075,-1,-1.0,-1
453,2012-02-02,1.316625,1.319675,1.308575,1.3144,-1,-1.0,-1
454,2012-02-03,1.31485,1.3206,1.30665,1.31575,-1,-1.0,-1
455,2012-02-06,1.31185,1.31415,1.302775,1.313,-1,-1.0,-1
456,2012-02-07,1.313125,1.327,1.30895,1.326075,-1,-1.0,-1
457,2012-02-08,1.3259,1.328875,1.322125,1.32605,-1,-1.0,-1
458,2012-02-09,1.32605,1.3321,1.321625,1.328575,-1,-1.0,-1
459,2012-02-10,1.3286,1.329075,1.315575,1.319825,-1,-1.0,-1
460,2012-02-13,1.32095,1.328425,1.31865,1.318675,-1,-1.0,-1
461,2012-02-14,1.31875,1.321575,1.308025,1.313375,-1,-1.0,-1
462,2012-02-15,1.3127,1.319075,1.304425,1.306625,-1,-1.0,-1
463,2012-02-16,1.30635,1.315875,1.297525,1.313025,-1,-1.0,-1
464,2012-02-17,1.313225,1.31975,1.311525,1.31395,-1,-1.0,-1
465,2012-02-20,1.319925,1.327675,1.31825,1.324425,-1,-1.0,-1
466,2012-02-21,1.32425,1.3293,1.318725,1.32345,-1,-1.0,-1
467,2012-02-22,1.323625,1.326675,1.321175,1.32485,-1,-1.0,-1
468,2012-02-23,1.3249,1.337825,1.323175,1.337275,-1,-1.0,-1
469,2012-02-24,1.33705,1.348625,1.33575,1.344825,-1,-1.0,-1
470,2012-02-27,1.347175,1.34765,1.336675,1.339725,-1,-1.0,-1
471,2012-02-28,1.3396,1.347125,1.33895,1.345825,-1,-1.0,-1
472,2012-02-29,1.345875,1.348575,1.3315,1.332475,-1,-1.0,-1
473,2012-03-01,1.332925,1.335625,1.328225,1.331075,-1,-1.0,-1
474,2012-03-02,1.331575,1.333275,1.318725,1.3198,-1,-1.0,-1
475,2012-03-05,1.3193,1.324125,1.316025,1.321675,-1,-1.0,-1
476,2012-03-06,1.3217,1.322625,1.31035,1.311225,-1,-1.0,-1
477,2012-03-07,1.3114,1.316425,1.309675,1.31495,-1,-1.0,-1
478,2012-03-08,1.31485,1.329125,1.31355,1.3274,-1,-1.0,-1
479,2012-03-09,1.3269,1.3278,1.309675,1.312325,-1,-1.0,-1
480,2012-03-12,1.310825,1.315875,1.307925,1.315475,-1,-1.0,-1
481,2012-03-13,1.315275,1.31915,1.305225,1.3084,-1,-1.0,-1
482,2012-03-14,1.30845,1.309025,1.301125,1.30325,-1,-1.0,-1
483,2012-03-15,1.304475,1.31195,1.300425,1.308025,-1,-1.0,-1
484,2012-03-16,1.30795,1.318675,1.304925,1.317475,-1,-1.0,-1
485,2012-03-19,1.31765,1.326525,1.3142,1.32385,-1,-1.0,-1
486,2012-03-20,1.32415,1.325225,1.31725,1.322525,-1,-1.0,-1
487,2012-03-21,1.32245,1.328525,1.317875,1.3216,-1,-1.0,-1
488,2012-03-22,1.3212,1.325475,1.313425,1.320075,-1,-1.0,-1
489,2012-03-23,1.3196,1.32935,1.319125,1.327,-1,-1.0,-1
490,2012-03-26,1.327125,1.336775,1.319225,1.3359,-1,-1.0,-1
491,2012-03-27,1.335775,1.338575,1.3313,1.331375,-1,-1.0,-1
492,2012-03-28,1.331875,1.337375,1.327775,1.3317,-1,-1.0,-1
493,2012-03-29,1.33165,1.334575,1.325225,1.330225,-1,-1.0,-1
494,2012-03-30,1.330125,1.337625,1.32945,1.334275,-1,-1.0,-1
495,2012-04-02,1.3362,1.338025,1.327875,1.332025,-1,-1.0,-1
496,2012-04-03,1.332675,1.33675,1.321375,1.32335,-1,-1.0,-1
497,2012-04-04,1.32345,1.323925,1.310775,1.3142,-1,-1.0,-1
498,2012-04-05,1.314175,1.316425,1.30355,1.306525,-1,-1.0,-1
499,2012-04-06,1.306575,1.311225,1.305275,1.309775,-1,-1.0,-1
500,2012-04-09,1.31025,1.313375,1.303375,1.310575,-1,-1.0,-1
501,2012-04-10,1.31065,1.314425,1.305425,1.308175,-1,-1.0,-1
502,2012-04-11,1.308125,1.315675,1.306675,1.310975,-1,-1.0,-1
503,2012-04-12,1.31095,1.32125,1.310225,1.318775,-1,-1.0,-1
504,2012-04-13,1.318575,1.320125,1.306975,1.307825,-1,-1.0,-1
505,2012-04-16,1.307075,1.314775,1.299525,1.314125,-1,-1.0,-1
506,2012-04-17,1.313675,1.317275,1.309075,1.312625,-1,-1.0,-1
507,2012-04-18,1.312575,1.314075,1.305825,1.3123,-1,-1.0,-1
508,2012-04-19,1.312175,1.3166,1.306975,1.313725,-1,-1.0,-1
509,2012-04-20,1.31355,1.3227,1.312875,1.32195,-1,-1.0,-1
510,2012-04-23,1.319575,1.321025,1.310475,1.315675,-1,-1.0,-1
511,2012-04-24,1.31555,1.321825,1.314525,1.319675,-1,-1.0,-1
512,2012-04-25,1.3195,1.323675,1.3174,1.321725,-1,-1.0,-1
513,2012-04-26,1.322225,1.326275,1.319825,1.321925,-1,-1.0,-1
514,2012-04-27,1.32075,1.327025,1.315725,1.325375,-1,-1.0,-1
515,2012-04-30,1.323975,1.326675,1.320825,1.3239,-1,-1.0,-1
516,2012-05-01,1.323975,1.328375,1.32045,1.323675,-1,-1.0,-1
517,2012-05-02,1.323775,1.324175,1.312225,1.31585,-1,-1.0,-1
518,2012-05-03,1.315875,1.318075,1.309525,1.315225,-1,-1.0,-1
519,2012-05-04,1.31515,1.317875,1.308075,1.308425,-1,-1.0,-1
520,2012-05-07,1.301825,1.306475,1.295525,1.30505,-1,-1.0,-1
521,2012-05-08,1.305325,1.306575,1.298275,1.300575,-1,-1.0,-1
522,2012-05-09,1.30065,1.30065,1.291175,1.2929,-1,-1.0,-1
523,2012-05-10,1.2932,1.297975,1.292475,1.2936,-1,-1.0,-1
524,2012-05-11,1.293775,1.295725,1.290525,1.29175,-1,-1.0,-1
525,2012-05-14,1.289525,1.290425,1.282175,1.282275,-1,-1.0,-1
526,2012-05-15,1.282575,1.286925,1.272175,1.27295,-1,-1.0,-1
527,2012-05-16,1.2731,1.275925,1.268175,1.2716,-1,-1.0,-1
528,2012-05-17,1.271525,1.274925,1.266725,1.26985,-1,-1.0,-1
529,2012-05-18,1.269475,1.27945,1.264225,1.278,-1,-1.0,-1
530,2012-05-21,1.276925,1.28245,1.27255,1.28175,-1,-1.0,-1
531,2012-05-22,1.281575,1.281725,1.265825,1.268375,-1,-1.0,-1
532,2012-05-23,1.26855,1.26875,1.254575,1.2582,-1,-1.0,-1
533,2012-05-24,1.2586,1.262025,1.251625,1.253275,-1,-1.0,-1
534,2012-05-25,1.25385,1.260275,1.249675,1.251675,-1,-1.0,-1
535,2012-05-28,1.256225,1.262425,1.252525,1.25415,-1,-1.0,-1
536,2012-05-29,1.25415,1.257475,1.246175,1.2503,-1,-1.0,-1
537,2012-05-30,1.249875,1.24995,1.236125,1.2367,-1,-1.0,-1
538,2012-05-31,1.237,1.242875,1.233675,1.23655,-1,-1.0,-1
539,2012-06-01,1.236075,1.2458,1.22885,1.24345,-1,-1.0,-1
540,2012-06-04,1.242625,1.250975,1.238625,1.249925,-1,-1.0,-1
541,2012-06-05,1.249775,1.25425,1.241025,1.24525,-1,-1.0,-1
542,2012-06-06,1.24535,1.258575,1.2441,1.2581,-1,-1.0,-1
543,2012-06-07,1.257275,1.262525,1.254025,1.25605,-1,-1.0,-1
544,2012-06-08,1.25605,1.257475,1.24355,1.25185,-1,-1.0,-1
545,2012-06-11,1.26355,1.266825,1.248075,1.248275,-1,-1.0,-1
546,2012-06-12,1.247025,1.252875,1.244275,1.25035,-1,-1.0,-1
547,2012-06-13,1.251375,1.261025,1.247425,1.255725,-1,-1.0,-1
548,2012-06-14,1.255675,1.26365,1.254225,1.263325,-1,-1.0,-1
549,2012-06-15,1.263275,1.266475,1.259225,1.26395,-1,-1.0,-1
550,2012-06-18,1.27005,1.27475,1.25575,1.257575,-1,-1.0,-1
551,2012-06-19,1.257575,1.273075,1.2569,1.268525,-1,-1.0,-1
552,2012-06-20,1.26875,1.274275,1.263825,1.27075,-1,-1.0,-1
553,2012-06-21,1.270525,1.27065,1.253175,1.254075,-1,-1.0,-1
554,2012-06-22,1.254275,1.258375,1.251975,1.256975,-1,-1.0,-1
555,2012-06-25,1.255225,1.255825,1.247125,1.250425,-1,-1.0,-1
556,2012-06-26,1.2504,1.253075,1.244225,1.249175,-1,-1.0,-1
557,2012-06-27,1.2491,1.250825,1.244575,1.2469,-1,-1.0,-1
558,2012-06-28,1.247,1.252425,1.24075,1.24435,-1,-1.0,-1
559,2012-06-29,1.244175,1.269275,1.243325,1.2667,-1,-1.0,-1
560,2012-07-02,1.267625,1.267675,1.256825,1.257875,-1,-1.0,-1
561,2012-07-03,1.258075,1.262625,1.255925,1.2608,-1,-1.0,-1
562,2012-07-04,1.260675,1.260775,1.250825,1.252675,-1,-1.0,-1
563,2012-07-05,1.252275,1.253875,1.236425,1.23915,-1,-1.0,-1
564,2012-07-06,1.23935,1.24015,1.226025,1.228675,-1,-1.0,-1
565,2012-07-09,1.226625,1.232425,1.22565,1.231275,-1,-1.0,-1
566,2012-07-10,1.231775,1.233375,1.223575,1.225,-1,-1.0,-1
567,2012-07-11,1.225225,1.229675,1.221325,1.223825,-1,-1.0,-1
568,2012-07-12,1.223775,1.22485,1.216775,1.22035,-1,-1.0,-1
569,2012-07-13,1.219975,1.225675,1.216275,1.22495,-1,-1.0,-1
570,2012-07-16,1.226125,1.228975,1.217575,1.2273,-1,-1.0,-1
571,2012-07-17,1.2271,1.231725,1.218925,1.22945,-1,-1.0,-1
572,2012-07-18,1.229075,1.230625,1.221725,1.228325,-1,-1.0,-1
573,2012-07-19,1.227925,1.232375,1.222925,1.2281,-1,-1.0,-1
574,2012-07-20,1.227925,1.228275,1.21445,1.215775,-1,-1.0,-1
575,2012-07-23,1.212775,1.214475,1.20675,1.21175,-1,-1.0,-1
576,2012-07-24,1.2119,1.2138,1.204225,1.205925,-1,-1.0,-1
577,2012-07-25,1.2064,1.217025,1.205375,1.2158,-1,-1.0,-1
578,2012-07-26,1.2152,1.232925,1.211775,1.22835,-1,-1.0,-1
579,2012-07-27,1.228275,1.238975,1.224175,1.232275,-1,-1.0,-1
580,2012-07-30,1.230425,1.23105,1.222525,1.22605,-1,-1.0,-1
581,2012-07-31,1.226025,1.232975,1.224925,1.230425,-1,-1.0,-1
582,2012-08-01,1.2302,1.23365,1.22185,1.222525,-1,-1.0,-1
583,2012-08-02,1.222675,1.2405,1.213425,1.218025,-1,-1.0,-1
584,2012-08-03,1.21845,1.23925,1.216675,1.2386,-1,-1.0,-1
585,2012-08-06,1.239425,1.244325,1.234175,1.240075,-1,-1.0,-1
586,2012-08-07,1.239775,1.244175,1.237625,1.239925,-1,-1.0,-1
587,2012-08-08,1.23975,1.240225,1.232675,1.23655,-1,-1.0,-1
588,2012-08-09,1.236275,1.238725,1.226725,1.230575,-1,-1.0,-1
589,2012-08-10,1.23045,1.231675,1.224175,1.2289,-1,-1.0,-1
590,2012-08-13,1.229075,1.237325,1.226125,1.233225,-1,-1.0,-1
591,2012-08-14,1.23335,1.238575,1.231725,1.2322,-1,-1.0,-1
592,2012-08-15,1.23205,1.234375,1.226425,1.229025,-1,-1.0,-1
593,2012-08-16,1.22885,1.237275,1.225625,1.2356,-1,-1.0,-1
594,2012-08-17,1.235625,1.238225,1.228925,1.2334,-1,-1.0,-1
595,2012-08-20,1.23385,1.236875,1.229525,1.234575,-1,-1.0,-1
596,2012-08-21,1.2346,1.248775,1.23425,1.247275,-1,-1.0,-1
597,2012-08-22,1.247375,1.253825,1.243125,1.252925,-1,-1.0,-1
598,2012-08-23,1.252925,1.258975,1.2524,1.25635,-1,-1.0,-1
599,2012-08-24,1.25625,1.2568,1.248175,1.251275,-1,-1.0,-1
600,2012-08-27,1.251025,1.253575,1.249025,1.249925,-1,-1.0,-1
601,2012-08-28,1.24975,1.257675,1.24655,1.256475,-1,-1.0,-1
602,2012-08-29,1.25645,1.257325,1.251875,1.252975,-1,-1.0,-1
603,2012-08-30,1.253,1.256375,1.248775,1.250625,-1,-1.0,-1
604,2012-08-31,1.250825,1.263775,1.249375,1.2579,-1,-1.0,-1
605,2012-09-03,1.257975,1.261125,1.256025,1.25925,-1,-1.0,-1
606,2012-09-04,1.25935,1.262775,1.255475,1.256625,-1,-1.0,-1
607,2012-09-05,1.2566,1.262425,1.250175,1.260075,-1,-1.0,-1
608,2012-09-06,1.260325,1.265225,1.25615,1.263075,-1,-1.0,-1
609,2012-09-07,1.263175,1.281825,1.26265,1.281675,-1,-1.0,-1
610,2012-09-10,1.2809,1.281,1.275575,1.275875,-1,-1.0,-1
611,2012-09-11,1.275625,1.287125,1.275525,1.285475,-1,-1.0,-1
612,2012-09-12,1.2851,1.293675,1.281625,1.28995,-1,-1.0,-1
613,2012-09-13,1.29,1.300175,1.285675,1.29885,-1,-1.0,-1
614,2012-09-14,1.298775,1.316875,1.298025,1.31285,-1,-1.0,-1
615,2012-09-17,1.3124,1.317175,1.308375,1.311725,-1,-1.0,-1
616,2012-09-18,1.3113,1.311925,1.30295,1.30475,-1,-1.0,-1
617,2012-09-19,1.304425,1.3085,1.299325,1.304875,-1,-1.0,-1
618,2012-09-20,1.304975,1.3059,1.291975,1.29685,-1,-1.0,-1
619,2012-09-21,1.296675,1.304775,1.295575,1.298,-1,-1.0,-1
620,2012-09-24,1.298375,1.299075,1.289125,1.29305,-1,-1.0,-1
621,2012-09-25,1.293075,1.297075,1.28865,1.29015,-1,-1.0,-1
622,2012-09-26,1.290575,1.291275,1.283525,1.287325,-1,-1.0,-1
623,2012-09-27,1.28695,1.292825,1.282925,1.291325,-1,-1.0,-1
624,2012-09-28,1.291275,1.295975,1.283925,1.285925,-1,-1.0,-1
625,2012-10-01,1.284525,1.293875,1.280375,1.288825,-1,-1.0,-1
626,2012-10-02,1.288675,1.296775,1.288025,1.29195,-1,-1.0,-1
627,2012-10-03,1.292,1.2937,1.287775,1.290525,-1,-1.0,-1
628,2012-10-04,1.2904,1.303125,1.2904,1.3018,-1,-1.0,-1
629,2012-10-05,1.30205,1.307125,1.299425,1.30345,-1,-1.0,-1
630,2012-10-08,1.30255,1.302675,1.293775,1.296825,-1,-1.0,-1
631,2012-10-09,1.29685,1.299075,1.285875,1.2885,-1,-1.0,-1
632,2012-10-10,1.288075,1.291275,1.283575,1.2874,-1,-1.0,-1
633,2012-10-11,1.28635,1.295125,1.282575,1.292725,-1,-1.0,-1
634,2012-10-12,1.29295,1.299175,1.292275,1.295125,-1,-1.0,-1
635,2012-10-15,1.2954,1.297875,1.289075,1.2949,-1,-1.0,-1
636,2012-10-16,1.294625,1.306075,1.294275,1.30535,-1,-1.0,-1
637,2012-10-17,1.30655,1.313925,1.3065,1.311875,-1,-1.0,-1
638,2012-10-18,1.311925,1.312875,1.305575,1.306675,-1,-1.0,-1
639,2012-10-19,1.306725,1.3077,1.301325,1.302475,-1,-1.0,-1
640,2012-10-22,1.302,1.308375,1.3016,1.30595,-1,-1.0,-1
641,2012-10-23,1.30635,1.307575,1.295225,1.298675,-1,-1.0,-1
642,2012-10-24,1.298375,1.299675,1.292075,1.297325,-1,-1.0,-1
643,2012-10-25,1.297,1.302325,1.292725,1.293425,-1,-1.0,-1
644,2012-10-26,1.29345,1.295625,1.288275,1.2939,-1,-1.0,-1
645,2012-10-29,1.294525,1.294525,1.291525,1.293225,-1,-1.0,-1
646,2012-10-29,1.293225,1.293475,1.288525,1.290375,-1,-1.0,-1
647,2012-10-30,1.2901,1.298325,1.288575,1.29605,-1,-1.0,-1
648,2012-10-31,1.29585,1.302075,1.294675,1.296,-1,-1.0,-1
649,2012-11-01,1.2958,1.298275,1.292475,1.29425,-1,-1.0,-1
650,2012-11-02,1.29425,1.295075,1.282175,1.283825,-1,-1.0,-1
651,2012-11-05,1.282375,1.284275,1.276775,1.2796,-1,-1.0,-1
652,2012-11-06,1.279475,1.28265,1.276375,1.2814,-1,-1.0,-1
653,2012-11-07,1.281225,1.287625,1.273675,1.2771,-1,-1.0,-1
654,2012-11-08,1.2778,1.278075,1.271725,1.274675,-1,-1.0,-1
655,2012-11-09,1.274725,1.279025,1.269025,1.270975,-1,-1.0,-1
656,2012-11-12,1.2714,1.273925,1.269775,1.27095,-1,-1.0,-1
657,2012-11-13,1.270875,1.272775,1.26615,1.2704,-1,-1.0,-1
658,2012-11-14,1.2702,1.277825,1.27005,1.273525,-1,-1.0,-1
659,2012-11-15,1.2733,1.280175,1.27175,1.2781,-1,-1.0,-1
660,2012-11-16,1.2779,1.278475,1.269075,1.274325,-1,-1.0,-1
661,2012-11-19,1.274275,1.281975,1.274025,1.281325,-1,-1.0,-1
662,2012-11-20,1.278875,1.282975,1.276525,1.281675,-1,-1.0,-1
663,2012-11-21,1.281625,1.283375,1.273675,1.282925,-1,-1.0,-1
664,2012-11-22,1.282825,1.289875,1.2827,1.288425,-1,-1.0,-1
665,2012-11-23,1.2881,1.299075,1.286875,1.297275,-1,-1.0,-1
666,2012-11-26,1.297175,1.298475,1.294425,1.297175,-1,-1.0,-1
667,2012-11-27,1.299525,1.300925,1.291575,1.29425,-1,-1.0,-1
668,2012-11-28,1.294375,1.29545,1.288025,1.29525,-1,-1.0,-1
669,2012-11-29,1.295475,1.301325,1.293925,1.2979,-1,-1.0,-1
670,2012-11-30,1.297725,1.30275,1.296875,1.298575,-1,-1.0,-1
671,2012-12-03,1.2994,1.307575,1.298925,1.305325,-1,-1.0,-1
672,2012-12-04,1.30535,1.310825,1.304625,1.309425,-1,-1.0,-1
673,2012-12-05,1.309225,1.312675,1.306025,1.3068,-1,-1.0,-1
674,2012-12-06,1.307025,1.308675,1.295075,1.2967,-1,-1.0,-1
675,2012-12-07,1.2967,1.297275,1.287725,1.292675,-1,-1.0,-1
676,2012-12-10,1.28905,1.294675,1.288625,1.294075,-1,-1.0,-1
677,2012-12-11,1.29445,1.301475,1.292925,1.300525,-1,-1.0,-1
678,2012-12-12,1.300325,1.309725,1.299575,1.307375,-1,-1.0,-1
679,2012-12-13,1.307275,1.310025,1.304125,1.307725,-1,-1.0,-1
680,2012-12-14,1.3077,1.317325,1.306625,1.316325,-1,-1.0,-1
681,2012-12-17,1.317325,1.318675,1.314425,1.3164,-1,-1.0,-1
682,2012-12-18,1.3162,1.323825,1.3156,1.32285,-1,-1.0,-1
683,2012-12-19,1.3227,1.330825,1.322325,1.32265,-1,-1.0,-1
684,2012-12-20,1.32195,1.329525,1.3189,1.3244,-1,-1.0,-1
685,2012-12-21,1.324775,1.32525,1.315875,1.31875,-1,-1.0,-1
686,2012-12-24,1.31785,1.323375,1.31715,1.319275,-1,-1.0,-1
687,2012-12-26,1.318125,1.32545,1.31705,1.32245,-1,-1.0,-1
688,2012-12-27,1.322625,1.328425,1.320175,1.323675,-1,-1.0,-1
689,2012-12-28,1.324025,1.325675,1.316625,1.3217,-1,-1.0,-1
690,2012-12-31,1.321975,1.323475,1.317225,1.319675,-1,-1.0,-1
691,2013-01-02,1.319825,1.329925,1.315625,1.31865,-1,-1.0,-1
692,2013-01-03,1.318025,1.319075,1.304675,1.3049,-1,-1.0,-1
693,2013-01-04,1.3049,1.308975,1.299775,1.306775,-1,-1.0,-1
694,2013-01-07,1.3071,1.311975,1.301675,1.311675,-1,-1.0,-1
695,2013-01-08,1.31225,1.314,1.305625,1.3081,-1,-1.0,-1
696,2013-01-09,1.30825,1.309625,1.303675,1.306425,-1,-1.0,-1
697,2013-01-10,1.30605,1.327375,1.303875,1.3272,-1,-1.0,-1
698,2013-01-11,1.326475,1.336575,1.324825,1.334325,-1,-1.0,-1
